# Positron Data Export
# Export Date: 2026-02-02 16:37:34
#
# Scope Model: 3406D
# Serial Number: JZ254/0097
# Sample Rate: 250.00 MS/s
# Voltage Range: 100 mV (all channels)
# Capture Window: 2.996 µs (Pre: 0.996 µs, Post: 2.000 µs)
#
# Trigger Configuration:
#   Condition 1: A
#   Condition 2: B
#   Condition 3: C
#   Condition 4: D
#   Auto-trigger: OFF
#
# Calibration Status:
#   Channel A: Calibrated
#     Gain: 3.583508e-02 keV/(mV·ns)
#     Offset: -14.722541 keV
#     Date: 2026-02-02 10:30
#   Channel B: Calibrated
#     Gain: 3.755677e-02 keV/(mV·ns)
#     Offset: -19.619001 keV
#     Date: 2026-02-02 10:30
#   Channel C: Calibrated
#     Gain: 3.620966e-02 keV/(mV·ns)
#     Offset: -34.953938 keV
#     Date: 2026-02-02 10:29
#   Channel D: Calibrated
#     Gain: 3.946591e-02 keV/(mV·ns)
#     Offset: -21.964536 keV
#     Date: 2026-02-02 10:28
#
# Acquisition Statistics:
#   Total Events: 1,170
#   Elapsed Time: 00:00:09
#   Average Rate: 126.1 events/s
#
A_has_pulse,A_timing_ns,A_energy_kev,B_has_pulse,B_timing_ns,B_energy_kev,C_has_pulse,C_timing_ns,C_energy_kev,D_has_pulse,D_timing_ns,D_energy_kev
FALSE,0.000000,-14.493217,FALSE,0.000000,-21.508775,FALSE,0.000000,-34.160457,TRUE,14.100062,141.426754
FALSE,0.000000,-15.062872,FALSE,0.000000,-21.628015,TRUE,44.000000,119.707649,FALSE,0.000000,-20.904593
FALSE,0.000000,-14.720714,FALSE,0.000000,-19.495011,FALSE,0.000000,-35.076261,TRUE,32.000000,430.175694
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.019955,FALSE,0.000000,-36.004067,TRUE,1.817206,233.297707
FALSE,0.000000,-14.719800,FALSE,0.000000,-19.968168,FALSE,0.000000,-35.317214,TRUE,2.379695,725.728447
FALSE,0.000000,-14.379469,FALSE,0.000000,-20.090257,FALSE,0.000000,-36.581522,TRUE,1.911925,275.359375
TRUE,1.713781,277.706784,FALSE,0.000000,-20.444174,FALSE,0.000000,-33.933352,FALSE,0.000000,-22.407056
FALSE,0.000000,-14.491390,FALSE,0.000000,-19.967217,FALSE,0.000000,-35.083647,TRUE,1.932727,371.737934
FALSE,0.000000,-14.491390,TRUE,1.925581,519.106730,TRUE,5.815103,518.127047,FALSE,0.000000,-18.534631
FALSE,0.000000,-15.292195,FALSE,0.000000,-19.736340,FALSE,0.000000,-32.898918,TRUE,4.226154,81.846066
FALSE,0.000000,-535.897266,FALSE,0.000000,-19.257483,FALSE,0.000000,-35.556320,FALSE,0.000000,-974.459091
FALSE,0.000000,-15.290368,FALSE,0.000000,-20.446052,FALSE,0.000000,-31.986360,TRUE,0.000000,-14.790709
TRUE,2.618359,497.008208,FALSE,0.000000,-19.258433,FALSE,0.000000,-35.199507,FALSE,0.000000,-22.667657
FALSE,0.000000,-14.034570,FALSE,0.000000,-20.916380,TRUE,1.025306,156.603375,FALSE,0.000000,-13.657890
FALSE,0.000000,-15.176620,TRUE,0.000000,-8.439830,FALSE,0.000000,-36.691843,FALSE,0.000000,-18.414855
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.615201,TRUE,2.515224,226.377484,FALSE,0.000000,-18.654407
FALSE,0.000000,-14.833548,FALSE,0.000000,-19.850829,TRUE,16.000000,101.493122,FALSE,0.000000,-23.041018
TRUE,10.333978,493.465397,FALSE,0.000000,-21.155809,FALSE,0.000000,-34.500652,TRUE,4.746832,502.777475
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.733490,FALSE,0.000000,-31.746777,TRUE,16.706648,82.991301
TRUE,8.800774,472.613333,FALSE,0.000000,-19.378623,FALSE,0.000000,-33.469911,TRUE,2.586595,525.557758
FALSE,0.000000,-15.061958,FALSE,0.000000,-19.495011,TRUE,2.853339,1238.561216,FALSE,0.000000,-26.926473
FALSE,0.000000,-15.631613,TRUE,3.498106,401.024788,FALSE,0.000000,-34.966863,FALSE,0.000000,-23.171819
FALSE,0.000000,-14.950037,FALSE,0.000000,-19.375772,TRUE,2.777083,504.400263,FALSE,0.000000,-26.177748
FALSE,0.000000,-14.151059,TRUE,16.000000,495.486217,FALSE,0.000000,-36.124543,FALSE,0.000000,-24.173127
FALSE,0.000000,-14.493217,TRUE,0.013994,97.576143,FALSE,0.000000,-35.775116,FALSE,0.000000,-24.680296
TRUE,14.001548,120.306213,TRUE,1.459755,514.711021,FALSE,0.000000,-34.153071,FALSE,0.000000,-20.290678
FALSE,0.000000,-15.063785,FALSE,0.000000,-20.091207,TRUE,32.000000,117.875682,FALSE,0.000000,-21.790134
TRUE,9.996407,494.614060,FALSE,0.000000,-20.209496,FALSE,0.000000,-34.157687,TRUE,2.171855,268.714618
FALSE,0.000000,-14.262980,TRUE,7.331535,178.749446,FALSE,0.000000,-34.503422,FALSE,0.000000,-20.164888
FALSE,0.000000,-15.859109,FALSE,0.000000,-18.665088,TRUE,5.116094,112.437746,FALSE,0.000000,-15.913088
TRUE,16.040005,94.422917,FALSE,0.000000,-18.905444,FALSE,0.000000,-34.160457,FALSE,0.000000,-20.668048
FALSE,0.000000,-14.834462,FALSE,0.000000,-19.847978,FALSE,0.000000,-33.352204,TRUE,36.000000,439.451058
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.495011,TRUE,6.492552,1276.085130,FALSE,0.000000,-21.673365
TRUE,8.800310,250.010407,FALSE,0.000000,-18.905467,FALSE,0.000000,-35.546165,TRUE,32.000000,154.065227
FALSE,0.000000,-14.949124,TRUE,3.292790,805.477713,FALSE,0.000000,-32.659811,FALSE,0.000000,-23.156784
TRUE,1654.905708,889.372447,FALSE,0.000000,-18.786227,FALSE,0.000000,-35.078107,TRUE,40.000000,128.055383
TRUE,1.787083,259.009405,FALSE,0.000000,-18.782427,FALSE,0.000000,-34.382945,FALSE,0.000000,-23.788741
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.900716,FALSE,0.000000,-34.968709,TRUE,1.331316,182.990562
TRUE,11.496959,496.552596,FALSE,0.000000,-18.903104,FALSE,0.000000,-35.309828,TRUE,1.247687,474.864279
TRUE,3.205074,204.300774,FALSE,0.000000,-20.090257,FALSE,0.000000,-36.580599,FALSE,0.000000,-20.154865
FALSE,0.000000,-14.492304,FALSE,0.000000,-19.139194,TRUE,1943.683119,274.336239,FALSE,0.000000,-22.541867
TRUE,4.650068,1228.802250,FALSE,0.000000,-20.323985,FALSE,0.000000,-53.812351,FALSE,0.000000,-22.161490
FALSE,0.000000,-14.950037,FALSE,0.000000,-19.851779,FALSE,0.000000,-35.200430,TRUE,8.334307,173.972267
TRUE,2.670217,204.306097,FALSE,0.000000,-19.738706,FALSE,0.000000,-33.699785,FALSE,0.000000,-18.033476
FALSE,0.000000,-15.175706,TRUE,2.999561,521.125469,FALSE,0.000000,-35.309828,FALSE,0.000000,-20.789829
FALSE,0.000000,-14.378556,FALSE,0.000000,-18.308321,FALSE,0.000000,-35.426612,TRUE,28.000000,497.273725
FALSE,0.000000,-14.950037,FALSE,0.000000,-19.616129,TRUE,0.090721,106.090652,FALSE,0.000000,-22.297303
FALSE,0.000000,-13.807988,TRUE,12.000000,332.073281,FALSE,0.000000,-35.652793,TRUE,5.726154,131.302342
FALSE,0.000000,-15.291282,FALSE,0.000000,-19.497840,TRUE,2.053969,122.244034,FALSE,0.000000,-21.663342
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.255583,TRUE,1.750707,202.159490,FALSE,0.000000,-22.299308
TRUE,4.266098,526.414476,FALSE,0.000000,-20.204284,FALSE,0.000000,-35.775116,FALSE,0.000000,-20.289676
FALSE,0.000000,-15.177534,TRUE,2.743365,194.303198,FALSE,0.000000,-32.431783,FALSE,0.000000,-22.162493
FALSE,0.000000,-14.949124,TRUE,32.000000,495.127262,TRUE,6.677667,550.760883,FALSE,0.000000,-25.667572
TRUE,5.999449,696.585264,FALSE,0.000000,-18.785277,FALSE,0.000000,-34.390331,FALSE,0.000000,-26.041935
TRUE,48.000000,85.875736,FALSE,0.000000,-19.845128,FALSE,0.000000,-36.003144,FALSE,0.000000,-19.540950
FALSE,0.000000,-14.151059,FALSE,0.000000,-19.968168,TRUE,6.158227,533.464415,FALSE,0.000000,-17.781896
TRUE,5.250484,330.823177,FALSE,0.000000,-20.919230,FALSE,0.000000,-35.884514,TRUE,0.121365,169.218971
FALSE,0.000000,-15.062872,TRUE,3.100123,931.745966,FALSE,0.000000,-36.463816,FALSE,0.000000,-24.926864
FALSE,0.000000,-14.719800,FALSE,0.000000,-19.023756,FALSE,0.000000,-33.930582,TRUE,32.000000,254.565752
FALSE,0.000000,-15.175706,TRUE,0.991952,100.660741,FALSE,0.000000,-35.887283,FALSE,0.000000,-20.780808
FALSE,0.000000,-15.061958,FALSE,0.000000,-19.735390,TRUE,4.506676,989.101091,FALSE,0.000000,-20.172907
FALSE,0.000000,-14.835376,TRUE,3.424807,207.110762,FALSE,0.000000,-35.312598,TRUE,3.367176,1229.329984
FALSE,0.000000,-14.720714,FALSE,0.000000,-20.086434,TRUE,0.047960,179.200392,FALSE,0.000000,-23.929566
FALSE,0.000000,-14.263894,FALSE,0.000000,-20.562463,TRUE,20.000000,68.960937,FALSE,0.000000,-16.799632
TRUE,3.936641,1070.674107,FALSE,0.000000,-19.021855,FALSE,0.000000,-34.620205,FALSE,0.000000,-19.789523
TRUE,1.665980,160.314287,FALSE,0.000000,-19.607600,FALSE,0.000000,-34.963170,FALSE,0.000000,-23.654933
TRUE,4.948647,1286.626396,FALSE,0.000000,-19.019955,FALSE,0.000000,-34.500652,FALSE,0.000000,-24.297915
FALSE,0.000000,-13.807074,TRUE,2.618270,486.828337,FALSE,0.000000,-33.465295,FALSE,0.000000,-20.168898
FALSE,0.000000,-14.949124,FALSE,0.000000,-19.135394,FALSE,0.000000,-36.689997,TRUE,56.000000,487.258970
FALSE,0.000000,-14.606966,FALSE,0.000000,-21.155809,FALSE,0.000000,-35.310751,TRUE,1.378140,434.826030
FALSE,0.000000,-14.718886,TRUE,3.238749,526.235246,FALSE,0.000000,-34.734219,FALSE,0.000000,-27.546402
TRUE,1.668658,204.642051,FALSE,0.000000,-19.733490,FALSE,0.000000,-35.540626,FALSE,0.000000,-21.541561
TRUE,2.031942,96.474106,FALSE,0.000000,-20.676952,FALSE,0.000000,-36.347955,FALSE,0.000000,-23.282574
FALSE,0.000000,-14.720714,TRUE,1.579107,528.715341,FALSE,0.000000,-37.039424,FALSE,0.000000,-22.164497
FALSE,0.000000,-15.402289,FALSE,0.000000,-20.086457,TRUE,1.638430,186.470799,FALSE,0.000000,-23.914531
TRUE,6.667961,470.328667,FALSE,0.000000,-19.372922,FALSE,0.000000,-33.121406,FALSE,0.000000,-20.406445
FALSE,0.000000,-14.375815,FALSE,0.000000,-18.662238,FALSE,0.000000,-34.042750,TRUE,62.646598,262.713605
FALSE,0.000000,-15.175706,TRUE,3.197910,363.639934,TRUE,8.550230,505.793932,FALSE,0.000000,-27.166026
FALSE,0.000000,-14.718886,FALSE,0.000000,-19.260334,FALSE,0.000000,-34.039057,TRUE,2.044936,232.557735
TRUE,16.000000,40.521590,FALSE,0.000000,-18.543949,FALSE,0.000000,-35.078107,FALSE,0.000000,-22.421089
FALSE,0.000000,-15.062872,TRUE,2.057397,751.595002,FALSE,0.000000,-36.347032,FALSE,0.000000,-21.796148
TRUE,3.250702,465.537072,FALSE,0.000000,-20.088845,FALSE,0.000000,-37.153438,FALSE,0.000000,-27.546402
FALSE,0.000000,-14.262067,TRUE,3.556172,492.643185,FALSE,0.000000,-35.425688,FALSE,0.000000,-23.028990
FALSE,0.000000,-14.718886,TRUE,1.873927,414.549882,FALSE,0.000000,-35.310751,FALSE,0.000000,-19.039795
TRUE,6.221289,1289.939172,FALSE,0.000000,-18.666038,FALSE,0.000000,-33.008316,TRUE,3.372906,488.637472
FALSE,0.000000,-14.378556,FALSE,0.000000,-20.802819,FALSE,0.000000,-33.585771,TRUE,2.539273,956.663925
TRUE,84.000000,97.620651,FALSE,0.000000,-19.493111,FALSE,0.000000,-35.771423,FALSE,0.000000,-20.037094
FALSE,0.000000,-14.719800,FALSE,0.000000,-19.847978,FALSE,0.000000,-33.812876,TRUE,14.694674,78.968646
FALSE,0.000000,-14.495045,FALSE,0.000000,-18.547749,TRUE,1.653971,522.967851,FALSE,0.000000,-21.918931
TRUE,4.003156,151.877462,FALSE,0.000000,-20.086457,FALSE,0.000000,-33.701631,FALSE,0.000000,-25.792359
FALSE,0.000000,-14.150146,TRUE,3.602860,49.400306,TRUE,0.309920,284.833027,FALSE,0.000000,-25.545791
FALSE,0.000000,-14.606966,TRUE,30.403351,155.963876,TRUE,0.731669,74.037317,FALSE,0.000000,-22.283271
TRUE,44.000000,87.707808,FALSE,0.000000,-18.309271,FALSE,0.000000,-33.929659,FALSE,0.000000,-20.679073
FALSE,0.000000,-15.405030,TRUE,2.139142,1759.261188,FALSE,0.000000,-34.967786,FALSE,0.000000,-24.667266
FALSE,0.000000,-14.262980,FALSE,0.000000,-19.853679,TRUE,52.000000,177.359227,FALSE,0.000000,-25.194481
FALSE,0.000000,-14.835376,TRUE,3.889696,410.046477,FALSE,0.000000,-35.433074,FALSE,0.000000,-17.919713
FALSE,0.000000,-15.062872,FALSE,0.000000,-21.393337,TRUE,7.285998,469.799569,FALSE,0.000000,-24.049342
TRUE,1.329721,179.801405,FALSE,0.000000,-18.783377,FALSE,0.000000,-35.657409,FALSE,0.000000,-20.025066
FALSE,0.000000,-14.717059,FALSE,0.000000,-20.442274,TRUE,3.577601,518.701063,FALSE,0.000000,-21.276952
FALSE,0.000000,-14.606966,FALSE,0.000000,-20.440374,FALSE,0.000000,-36.354418,TRUE,2.508749,398.643177
TRUE,2.289596,212.049753,FALSE,0.000000,-19.256533,FALSE,0.000000,-31.861714,FALSE,0.000000,-19.644689
FALSE,0.000000,-15.291282,TRUE,3.746287,528.837579,FALSE,0.000000,-35.659256,FALSE,0.000000,-23.410369
FALSE,0.000000,-14.037311,FALSE,0.000000,-20.207596,FALSE,0.000000,-35.893746,TRUE,0.695769,693.805213
FALSE,0.000000,-14.151059,TRUE,0.315912,465.930235,TRUE,3.215034,500.358265,FALSE,0.000000,-22.292292
FALSE,0.000000,-13.808901,TRUE,16.000000,494.301284,FALSE,0.000000,-32.660735,FALSE,0.000000,-24.798068
FALSE,0.000000,-13.921736,FALSE,0.000000,-20.446074,TRUE,4.881944,540.613871,FALSE,0.000000,-25.300225
FALSE,0.000000,-13.809815,FALSE,0.000000,-18.904516,FALSE,0.000000,-36.118081,TRUE,2.034303,425.304564
FALSE,0.000000,14.549091,TRUE,2.318930,854.842454,FALSE,0.000000,-34.621128,FALSE,0.000000,-24.552501
TRUE,3.751276,1026.902203,FALSE,0.000000,-19.968168,FALSE,0.000000,-34.962247,FALSE,0.000000,-23.920545
TRUE,20.000000,109.928135,FALSE,0.000000,-20.680752,FALSE,0.000000,-34.389408,FALSE,0.000000,-24.674282
TRUE,2.512520,154.836951,FALSE,0.000000,-19.378623,FALSE,0.000000,-36.233018,FALSE,0.000000,-23.916536
TRUE,3.175851,467.371279,FALSE,0.000000,-19.498812,FALSE,0.000000,-35.200430,FALSE,0.000000,-24.926864
TRUE,5.997926,65.030407,FALSE,0.000000,-20.447024,TRUE,5.380543,102.413639,TRUE,0.790670,309.527947
FALSE,0.000000,-14.036398,TRUE,6.000047,54.981168,FALSE,0.000000,-33.701631,FALSE,0.000000,-21.795146
TRUE,3.209277,282.827901,FALSE,0.000000,-19.851317,FALSE,0.000000,-35.081800,FALSE,0.000000,-23.295604
TRUE,6.999654,487.775817,FALSE,0.000000,-19.256533,FALSE,0.000000,-33.811952,TRUE,1.523123,503.782135
FALSE,0.000000,-14.833548,TRUE,24.000000,196.191552,FALSE,0.000000,-34.039980,FALSE,0.000000,-21.406751
FALSE,0.000000,-13.465830,TRUE,1.699414,498.935223,TRUE,4.139293,527.472785,FALSE,0.000000,-17.154951
FALSE,0.000000,-15.404116,TRUE,0.000000,-21.160175,FALSE,0.000000,-39.356603,FALSE,0.000000,-24.161099
FALSE,0.000000,-14.491390,FALSE,0.000000,-18.188619,TRUE,3.872933,1210.979020,FALSE,0.000000,-17.523300
FALSE,0.000000,-15.063785,FALSE,0.000000,-21.272197,FALSE,0.000000,-34.047366,TRUE,2.114328,157.698883
FALSE,0.000000,-15.063785,FALSE,0.000000,-20.089307,FALSE,0.000000,-36.232095,TRUE,13.551913,84.359776
FALSE,0.000000,-14.263894,FALSE,0.000000,-19.615201,FALSE,0.000000,-36.347955,TRUE,28.000000,197.869093
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.900254,FALSE,0.000000,-34.622052,TRUE,4.140114,183.234658
FALSE,0.000000,-14.949124,FALSE,0.000000,-19.020905,TRUE,3.892621,515.245050,FALSE,0.000000,-19.029772
FALSE,0.000000,-14.835376,TRUE,2.228752,470.097780,FALSE,0.000000,-34.048289,FALSE,0.000000,-22.789438
TRUE,2.014039,155.516763,FALSE,0.000000,-19.617101,FALSE,0.000000,-36.118081,FALSE,0.000000,-18.168286
FALSE,0.000000,-15.063785,TRUE,16.000000,489.306994,TRUE,2.690080,265.916816,FALSE,0.000000,-26.663868
FALSE,0.000000,-14.721627,TRUE,2.168091,407.431646,FALSE,0.000000,-35.998528,FALSE,0.000000,-19.532932
TRUE,4.546916,744.338568,FALSE,0.000000,-20.680752,FALSE,0.000000,-32.774749,FALSE,0.000000,-25.664565
TRUE,10.573569,770.080988,FALSE,0.000000,-20.327785,FALSE,0.000000,-35.309828,TRUE,782.312819,497.200293
FALSE,0.000000,-14.722541,FALSE,0.000000,-20.084556,FALSE,0.000000,-34.732373,TRUE,64.000000,167.468383
TRUE,2.378663,507.713662,FALSE,0.000000,-19.491211,FALSE,0.000000,-38.881188,TRUE,0.000000,37.568887
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.849879,FALSE,0.000000,-36.700152,TRUE,2.318290,194.250028
FALSE,0.000000,-14.150146,FALSE,0.000000,-19.852707,TRUE,5.308589,1365.740308,FALSE,0.000000,-23.303623
TRUE,72.000000,231.432222,FALSE,0.000000,-19.376722,FALSE,0.000000,-33.470834,FALSE,0.000000,-18.920019
FALSE,0.000000,-15.405030,TRUE,2.181879,1241.133478,FALSE,0.000000,-33.936121,FALSE,0.000000,-20.412459
TRUE,9.089963,505.555831,FALSE,0.000000,-19.376722,FALSE,0.000000,-34.385715,TRUE,1.795254,215.157481
FALSE,0.000000,-14.720714,TRUE,1.228444,368.743511,FALSE,0.000000,-34.622975,FALSE,0.000000,-19.793532
FALSE,0.000000,-14.950037,TRUE,1.053298,214.587696,FALSE,0.000000,-34.736066,FALSE,0.000000,-22.294296
TRUE,12.598784,475.805840,FALSE,0.000000,-20.916380,FALSE,0.000000,-34.505268,TRUE,1.524269,537.967917
TRUE,20.000000,72.427537,FALSE,0.000000,-20.448925,FALSE,0.000000,-34.848233,FALSE,0.000000,-26.920459
FALSE,0.000000,-15.292195,FALSE,0.000000,-19.255583,FALSE,0.000000,-36.919871,TRUE,36.158134,172.226360
FALSE,0.000000,-14.264807,FALSE,0.000000,-19.733490,FALSE,0.000000,-35.548011,TRUE,2.921843,910.220061
FALSE,0.000000,-14.835376,TRUE,28.000000,315.571362,FALSE,0.000000,-34.970110,FALSE,0.000000,-20.173909
FALSE,0.000000,-14.721627,FALSE,0.000000,-20.090257,TRUE,3.883932,504.049499,FALSE,0.000000,-22.055747
FALSE,0.000000,-14.836289,FALSE,0.000000,-19.375772,FALSE,0.000000,-33.465295,TRUE,8.000000,190.852806
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.970068,TRUE,2.010015,407.412362,FALSE,0.000000,-21.795146
FALSE,0.000000,-14.493217,TRUE,3.430519,341.796473,TRUE,8.030348,158.675818,FALSE,0.000000,-25.055661
FALSE,0.000000,-14.265721,TRUE,1328.998937,473.706006,TRUE,1332.207389,464.700241,TRUE,20.069131,192.864864
FALSE,0.000000,-14.835376,TRUE,3.530005,365.537486,FALSE,0.000000,-35.196737,FALSE,0.000000,-24.795061
TRUE,6.333203,503.838995,FALSE,0.000000,-20.560563,FALSE,0.000000,-34.621128,FALSE,0.000000,-19.803528
FALSE,0.000000,-14.836289,FALSE,0.000000,-19.140144,FALSE,0.000000,-35.086416,TRUE,2.950261,188.733683
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.495962,FALSE,0.000000,-36.581522,TRUE,17.143408,110.388596
FALSE,0.000000,-14.836289,TRUE,2.857620,263.600987,FALSE,0.000000,-35.431228,FALSE,0.000000,-20.922635
TRUE,5.399619,504.074830,FALSE,0.000000,-20.445124,FALSE,0.000000,-34.055675,TRUE,12.327916,24.689914
FALSE,0.000000,-14.834462,FALSE,0.000000,-19.730639,FALSE,0.000000,-34.618359,TRUE,0.925496,109.149891
TRUE,4.870640,1252.856013,FALSE,0.000000,-20.206646,FALSE,0.000000,-33.240036,FALSE,0.000000,-22.785428
FALSE,0.000000,-14.835376,TRUE,1.085177,1270.313364,FALSE,0.000000,-38.655007,FALSE,0.000000,-24.171122
FALSE,0.000000,-14.833548,TRUE,1.830593,396.749748,FALSE,0.000000,-36.698306,FALSE,0.000000,-23.914531
FALSE,0.000000,-13.694239,FALSE,0.000000,-19.376722,FALSE,0.000000,-33.929659,TRUE,2.101739,159.446261
FALSE,0.000000,-14.949124,TRUE,20.000000,294.088510,FALSE,0.000000,-35.199507,FALSE,0.000000,-26.171734
FALSE,0.000000,-14.720714,FALSE,0.000000,-18.902154,FALSE,0.000000,-35.772346,TRUE,0.000000,35.434413
TRUE,1.627751,506.004862,FALSE,0.000000,-19.498812,FALSE,0.000000,-35.308905,FALSE,0.000000,-20.540253
FALSE,0.000000,-14.833548,FALSE,0.000000,-19.256533,TRUE,2.272138,252.655960,FALSE,0.000000,-17.433593
FALSE,0.000000,-14.835376,FALSE,0.000000,-20.325885,FALSE,0.000000,-35.428458,TRUE,0.392732,97.123037
FALSE,0.000000,-15.405030,TRUE,0.664434,277.007534,TRUE,1.770900,220.713263,FALSE,0.000000,-23.055023
FALSE,0.000000,-14.377642,FALSE,0.000000,-19.615201,FALSE,0.000000,-34.733296,TRUE,0.546154,1227.335028
TRUE,2.174586,680.512728,TRUE,12.406748,98.878764,TRUE,2.416182,421.139164,FALSE,0.000000,-24.179658
FALSE,0.000000,-15.176620,TRUE,0.996651,170.323227,FALSE,0.000000,-34.156764,FALSE,0.000000,-20.793838
TRUE,1.004994,167.034584,FALSE,0.000000,-17.833264,FALSE,0.000000,-35.311675,FALSE,0.000000,-22.540865
TRUE,2.801300,218.326662,FALSE,0.000000,-19.971968,FALSE,0.000000,-35.654640,FALSE,0.000000,-25.170426
TRUE,6.263426,509.437063,TRUE,2.795775,123.683184,FALSE,0.000000,-32.547644,TRUE,5.074451,376.100260
FALSE,0.000000,-14.949124,FALSE,0.000000,-18.903566,TRUE,8.144206,52.953222,FALSE,0.000000,-22.675676
FALSE,0.000000,-15.061045,FALSE,0.000000,-21.037519,FALSE,0.000000,-37.037578,TRUE,16.192179,147.810179
FALSE,0.000000,-14.266635,TRUE,2.769093,510.685061,FALSE,0.000000,-34.500652,FALSE,0.000000,-27.303843
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.139194,FALSE,0.000000,-36.466585,TRUE,4.000000,767.896504
TRUE,3.499844,470.786742,FALSE,0.000000,-20.919230,FALSE,0.000000,-33.695169,FALSE,0.000000,-24.790049
TRUE,3.098666,1257.382814,FALSE,0.000000,-21.628015,FALSE,0.000000,-35.313521,FALSE,0.000000,-25.805906
FALSE,0.000000,-16.205835,FALSE,0.000000,-19.733490,FALSE,0.000000,-35.656486,TRUE,60.000000,501.901793
FALSE,0.000000,-14.493217,FALSE,0.000000,-17.953454,FALSE,0.000000,-35.538779,TRUE,1.371707,888.196117
FALSE,0.000000,-15.061958,TRUE,0.000000,11.654492,FALSE,0.000000,-33.934275,FALSE,0.000000,-23.298611
FALSE,0.000000,-14.151059,TRUE,0.000000,26.968202,FALSE,0.000000,-35.307059,FALSE,0.000000,-26.300531
TRUE,1.431028,235.758751,FALSE,0.000000,-20.565313,FALSE,0.000000,-34.387561,FALSE,0.000000,-22.292292
FALSE,0.000000,-14.834462,TRUE,56.000000,305.725238,FALSE,0.000000,-35.192121,FALSE,0.000000,-20.297694
TRUE,5.999309,481.273246,FALSE,0.000000,-20.322085,FALSE,0.000000,-35.081800,FALSE,0.000000,-22.662645
FALSE,0.000000,-14.493217,TRUE,4.663096,499.399704,FALSE,0.000000,-35.315367,FALSE,0.000000,-22.787433
FALSE,0.000000,-14.376728,FALSE,0.000000,-19.733490,FALSE,0.000000,-36.236711,TRUE,28.000000,93.376750
FALSE,0.000000,-14.605138,FALSE,0.000000,-18.900716,FALSE,0.000000,-34.849156,TRUE,2.370466,400.024331
TRUE,3.399848,264.713013,FALSE,0.000000,-20.917330,FALSE,0.000000,-33.697015,FALSE,0.000000,-23.153778
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.971968,FALSE,0.000000,-35.663871,TRUE,1.192120,326.655817
TRUE,9.971942,72.899469,FALSE,0.000000,-19.851779,FALSE,0.000000,-36.694613,TRUE,32.000000,526.184417
FALSE,0.000000,-15.175706,FALSE,0.000000,-19.495011,FALSE,0.000000,-37.382390,TRUE,3.182235,481.741153
FALSE,0.000000,-14.607879,TRUE,4.002658,174.472928,FALSE,0.000000,-37.272992,FALSE,0.000000,-25.050650
FALSE,0.000000,-15.062872,FALSE,0.000000,-17.837065,TRUE,64.000000,128.816367,FALSE,0.000000,-23.678988
TRUE,10.995999,213.647183,FALSE,0.000000,-19.141094,FALSE,0.000000,-34.733296,TRUE,2.864573,498.395029
FALSE,0.000000,-15.176620,FALSE,0.000000,-20.802842,TRUE,4.176125,475.573687,FALSE,0.000000,-19.665738
FALSE,0.000000,-14.833548,TRUE,3.289618,1288.181040,FALSE,0.000000,-34.382945,FALSE,0.000000,-24.051346
FALSE,0.000000,-15.290368,FALSE,0.000000,-19.024706,TRUE,24.104340,67.010038,FALSE,0.000000,-22.052740
FALSE,0.000000,-14.377642,FALSE,0.000000,-21.275025,FALSE,0.000000,-34.962247,TRUE,0.864111,484.623514
TRUE,1.502253,358.742105,FALSE,0.000000,-19.496912,FALSE,0.000000,-34.501575,FALSE,0.000000,-23.303623
TRUE,1.178397,494.260649,FALSE,0.000000,-19.497862,FALSE,0.000000,-34.276317,FALSE,0.000000,-23.042020
TRUE,9.110029,492.790435,FALSE,0.000000,-19.735390,FALSE,0.000000,-34.733296,TRUE,3.330812,511.038409
FALSE,0.000000,-15.063785,TRUE,3.123062,368.388074,FALSE,0.000000,-35.075338,TRUE,0.671963,1231.835765
TRUE,2.004016,140.134035,FALSE,0.000000,-20.442274,FALSE,0.000000,-33.698862,FALSE,0.000000,-22.164497
FALSE,0.000000,-14.606966,FALSE,0.000000,-18.784327,TRUE,2.542037,191.788298,FALSE,0.000000,-22.169509
FALSE,0.000000,-15.175706,TRUE,1.199112,478.280409,FALSE,0.000000,-33.579309,TRUE,1341.774451,8.200529
FALSE,0.000000,-14.492304,FALSE,0.000000,-19.496912,TRUE,4.064179,213.916982,FALSE,0.000000,-19.784512
FALSE,0.000000,-15.063785,FALSE,0.000000,-19.498790,FALSE,0.000000,-33.693323,TRUE,4.383310,476.124530
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.971506,FALSE,0.000000,-35.654640,TRUE,3.505884,148.201094
FALSE,0.000000,-14.836289,TRUE,0.908304,165.089806,TRUE,2.808448,534.147903,FALSE,0.000000,-23.791748
FALSE,0.000000,-14.377642,FALSE,0.000000,-20.206646,FALSE,0.000000,-33.351281,TRUE,3.908167,348.074052
